"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext"
"371","23371:6","but what do you do *t*-1 with them in the meantime?",0.210555555555556,0.323882190314031,"but what do you do *t*-1 with them in the meantime?","###we tried *-1 to have an aluminum can drive with the cub scouts that i have *t*-2,###and we just don't have any place 0 * to store those kind of cans *t*-1.###speakerb92.###yeah.###speakera93.###you know, if we go out and pick up a bunch of cans from people, sure they'll save them for us,###there's no problem there.###speakerb94.###uh-huh.###speakera95.","###speakerb96.###that's right.###speakera97.###now i don't want a can, a garage full of cans.###speakerb98.###that's right,###who *t*-1 does.###you know people don't have room for that kind of stuff.###speakera99.###you know."
"372","23663:4","what are some of your favorite foods *t*-1?",0.447647058823529,0.37549183432807,"what are some of your favorite foods *t*-1?","###speakera67.###you too.###speakerb68.###bye-bye.###speakera69.###bye.###speakerb1.###all right.###speakera2.###all right.","###speakerb3.###mine, well,###speakera4.###i imagine 0 in argentina you've got some great foods.###speakerb5.###yeah,###well, we got, um, a lot of, uh, european dishes.###speakera6.###uh-huh.###speakerb7."
"373","23758:37","what do you, what other, what dishes do you serve *t*-1 with it?",0.502,0.383098173483398,"what do you, what other, what dishes do you serve *t*-1 with it?","###and so they got, they got the meat place.###speakera36.###yeah.###speakerb37.###and so you just go there###and, you can't find chicken there,###you got *-1 to go to another place *-1 to find the chicken.###speakera38.###yeah,### you have *-1 to, you have poultry place.","###speakerb39.###well, basically, it's, what we call *t*-1 it impenadas which *t*-2 is, which *t*-3 is, like,###speakera40.###yeah.###speakerb41.###speakera42.###the turnover,###the stuffed turnover.###speakerb43.###right,"
"374","24078:27","well, the first thing, uh, what do you think 0 you would offer *t*-1 as far as, uh, information about * selecting a school?",0.425909090909091,0.444068410548142,"well, the first thing, uh, what do you think 0 you would offer *t*-1 as far as, uh, information about * selecting a school?","###speakerb167.###all right.###* thank you.###speakera168.###okay.###bye-bye.###speakerb169.###bye-bye.###speakera1.###okay, um,","###speakerb2.###well, first i think 0 they've got *-1 to have a pretty good idea of what they want *-2 to, what they want *-3 to do *t*-4.###speakera3.###uh-huh.###speakerb4.###uh, once they have that, then they can start *-1 looking in all the various publications that *t*-2 give out all the information about schools and write to the schools themselves, and start *-1 finding out about the different requirements for the programs and what kind of, uh, of job assistance and all that other kind of stuff they offer *t*-3.###speakera5.###yeah, uh,### do you, do you feel that the first two years that the, um,###depending upon the field, i know 0 there are some fields which a person should go to the school, that school, all four years *t*-1,"
"375","24098:98","what advice i'd give them *t*-2",0.226153846153846,0.283916564125124,"um, if, you know, if they want *-1 to get a liberal arts degree, i don't, i don't know what advice i'd give them *t*-2.","###depending upon the field, i know 0 there are some fields which a person should go to the school, that school, all four years *t*-1,###but i know 0 there are some fields where it's really not necessary *t*-1.###speakerb6.###yeah,###a lot fields are,###most of your liberal arts degrees and stuff aren't really concerned with your first two years anyway.### it's, it's your core education, your general requi-, general education requirements.###speakera7.###uh-huh.###speakerb8.","###* go to the school 0 you'd like *-1 to go to *t*-2.###speakera9.###yeah.###speakerb10.###that's what i did *t*-1.###speakera11.###yeah.###speakerb12.###i didn't care about the program or anything else.###i went where i wanted *-1 to go *t*-2."
"376","24481:16","what they were going *-1 to do *t*-2 and say *t*-2",0.255333333333333,0.33893070529019,"and i knew exactly what they were going *-1 to do *t*-2 and say *t*-2.","###i worked at mcdonald's.###speakera155.###oh, and i tell you what,###i worked at mcdonald's as well,###and i, i can tell you one thing,###there are just some people that i, you know,###you just came to the point where i mean,###and oh, i eventually worked in a lab, in a la-, as a lab technician,###and i worked front desk.###and i mean, somebody could walk in the door,","###speakerb156.###yeah,###yeah###i was the same way too.###i'm not a people person.### i, i, i hate, um, *-1 having *-2 to play such a nice guy. you know, especially when it's all phony *t*-3. especially when you got some, uh, jerk coming in *t*-4.###speakera157.###yeah.###speakerb158.###speakera159."
"377","24572:42","how'd, how did they, how do they pick their people *t*-1?",0.212777777777778,0.297277955803211,"how'd, how did they, how do they pick their people *t*-1?","###but then, you know, it's kind of like a, a lottery.###somebody in their lifetime may win millions of dollars where another person doesn't win anything, and tries and tries and tries *t*-1. you know.###speakera23.###yeah.###speakerb24.###speakera25.###well, i ha-, i know that, for instance, in the n c double a, they drug test###and it's not random.###speakerb26.###oh, i see.","###speakera27.###uh, well, i think 0 all college players have *-1 to do an initial drug test at a certain point prior to the season###speakerb28.###uh-huh.###speakera29.###and from that point on, uh, at, the n c double a does have something 0 * to do *t*-1 with it,###but it *ich*-2's almost discretionary on the coach's part of each in-, individu-, individual institution * to identify the ones that *t*-1 have the problem.###speakerb30.###oh, i see.###so, do you..."
"378","24801:59","what *t*-1's going on",0.70037037037037,0.376772543927434,"because they're so far behind and so poorly staffed *-2, half the time the teachers don't know what *t*-1's going on.","###but, of course, people are trapped *-1 economically###and they can't do that.###speakerb10.###yeah.###i know 0 down here the schools are, you know,###i don't know,###they rate,###i moved to arkansas and texas after *-1 living in ohio###and the schools down here rate, you know, *-1 bottom ten percent across the country###and *-1 having been through grade school up there and coming down here to high school i can understand why.","###speakera11.###well, that's really too bad because it, it's giving some people unfair advantage.###i mean we, our high school up here is like a junior college in florida###speakerb12.###right.###speakera13.###what we learned *t*-1.###speakerb14.###well, that was my experience * going through junior high up there###when i came down south for high school *t*-1 i was just repeating what i'd already done *t*-2. because we were so far advanced."
"379","24860:16","what * to do *t*-1",0.276774193548387,0.340796978632677,"they don't know what * to do *t*-1,","###speakerb26.###right,###in high school.###speakera27.###so when i went to my first year of tech school *t*-1, i had a very easy time because our high school had a, a good program.###speakerb28.###right.###speakera29.###speakerb30.###i think 0 the schools today, you know, the public schools are just, they're just overrun *-1, you know,","###there's too many kids and not enough teachers###and too many of the kids don't care.###speakera31.###yeah,###i find that that the, that in the, in the cities, it's more like the kids go there *-1 so socialize not really to learn###speakerb32.###and,###speakera33.###speakerb34.###right."
"380","24957:4","where's the money supposed *-1 to come from *t*-2.",0.238947368421053,0.34829576730197,"where's the money supposed *-1 to come from *t*-2.","###her first grader,###i don't see where she's going *-1 to have much time for them *t*-2.###so, i don't know.###it's just like,###speakerb54.###i guess 0 you just have *-1 to wonder,###is it up to the,###is it, you know,### who, who *t*-1's supposed *-2 to make the change,### the, the state, the govern-, the federal government, you know,","###is it, you know###speakera55.###i don't know.###actually, i think 0 it's, i think 0 it should be a civic level, the city level and a, a system level *ich*-3 really 0 *t*-2 to find out *rnr*-4, and t-, to see *rnr*-4 what they need *t*-1 and not overinflate it,###speakerb56.### what, what do you advocate *t*-1,###more taxes or better management of what they got *t*-2?###speakera57.###like, if the teachers are getting six percent raises every year when people in industry have been getting cut *-1 back, and you're getting raises every eighteen months *t*-3 you got *-2 to go now, hey, * wait a minute,###speakerb58."
"381","2512:34","who *t*-1 worked there",0.791379310344828,0.380898600473098,"and he, sho-, he knew who *t*-1 worked there,","###speakera17.###uh-huh.###speakerb18.###we wore shorts.###we didn't know 0 that was a big no, no.###speakera19.###oh no.###speakerb20.###and the supervisor from another area came up to us###and, you know, this area where record retention is *t*-1, there's only a few people that *t*-2 work there,","###he should have realized that we weren't regulars in the warehouse there.###and he came up to us###and he just said, who's your supervisor *t*-1.###well he called our supervisor and our supervisor, and our supervisor's supervisor,###and it went up all the way to the head of facilities, * complaining that we were wearing shorts.###speakera21.###oh no.###speakerb22.###he didn't at, at least say to us, did you know 0 you're not supposed *-1 to do that.###that could have alleviated a big problem."
