<<<<<<< HEAD
"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext","domain_size_question","domain_type_question","domain_granularity_question","domain_size_context","domain_type_context","domain_granularity_context"
"894","24078:27","well, the first thing, uh, what do you think 0 you would offer *t*-1 as far as, uh, information about * selecting a school?",0.255454545454545,0.38959963910132,"well, the first thing, uh, what do you think 0 you would offer *t*-1 as far as, uh, information about * selecting a school?","###speakerb167.###all right.###* thank you.###speakera168.###okay.###bye-bye.###speakerb169.###bye-bye.###speakera1.###okay, um,","###speakerb2.###well, first i think 0 they've got *-1 to have a pretty good idea of what they want *-2 to, what they want *-3 to do *t*-4.###speakera3.###uh-huh.###speakerb4.###uh, once they have that, then they can start *-1 looking in all the various publications that *t*-2 give out all the information about schools and write to the schools themselves, and start *-1 finding out about the different requirements for the programs and what kind of, uh, of job assistance and all that other kind of stuff they offer *t*-3.###speakera5.###yeah, uh,### do you, do you feel that the first two years that the, um,###depending upon the field, i know 0 there are some fields which a person should go to the school, that school, all four years *t*-1,"
"895","24098:98","what advice i'd give them *t*-2",0.275769230769231,0.30932407700563,"um, if, you know, if they want *-1 to get a liberal arts degree, i don't, i don't know what advice i'd give them *t*-2.","###depending upon the field, i know 0 there are some fields which a person should go to the school, that school, all four years *t*-1,###but i know 0 there are some fields where it's really not necessary *t*-1.###speakerb6.###yeah,###a lot fields are,###most of your liberal arts degrees and stuff aren't really concerned with your first two years anyway.### it's, it's your core education, your general requi-, general education requirements.###speakera7.###uh-huh.###speakerb8.","###* go to the school 0 you'd like *-1 to go to *t*-2.###speakera9.###yeah.###speakerb10.###that's what i did *t*-1.###speakera11.###yeah.###speakerb12.###i didn't care about the program or anything else.###i went where i wanted *-1 to go *t*-2."
"896","24164:23","what i wanted *-1 to do *t*-2 after i got my, my degree",0.305357142857143,0.327295111401148,"um, i didn't know what i wanted *-1 to do *t*-2 after i got my, my degree.","###she said, you know, 0 my parents, they just, they really wasted a lot of money.###this is about twenty years ago.###speakerb30.###uh-huh.###speakera31.###but, uh, well, right now i just,###i mean as far as * selecting, selecting a school, i, i, i feel that, uh, a lot of it depends upon the major.###speakerb32.###yeah,###it does.","###speakera33.###uh-huh.###speakerb34.###um, originally i had planned, uh, undergrad degree in political science and then a master's in public administration.###and i went ahead and pursued that.### i, i got as far as the thesis, and decided, to hell with it,###i didn't want it.###um, and from that point i went to law school.###speakera35.###uh-huh."
"897","24180:19","what i want *-1 to be *t*-2 when i grow up *t*-3",0.219677419354839,0.372321401220037,"* haven't figured out what i want *-1 to be *t*-2 when i grow up *t*-3.","### i, i got as far as the thesis, and decided, to hell with it,###i didn't want it.###um, and from that point i went to law school.###speakera35.###uh-huh.###speakerb36.###and after a year and a half of that i decided 0 i didn't want that either.###speakera37.###okay.###speakerb38.","###speakera39.###yeah.###speakerb40.### and so, but i, i, i really did enjoy the law.###i mean, that's, that's where i wanted *-1 to be *t*-2,###but i didn't want *-1 to go through the, uh, the hassle that the law schools put you through *t*-2, because i never did want *-3 to be a practicing attorney.###i just wanted a law degree.###speakera41.###uh-huh.###speakerb42."
"898","24323:4","what's *t*-1 going *-2 to happen when she gets there *t*-3.",0.342222222222222,0.454475205504437,"what's *t*-1 going *-2 to happen when she gets there *t*-3.","###speakerb92.###and it doesn't become fun anymore.###speakera93.###yeah,### i have a i have a friend.### she's studying, she's going into law,###another friend going into law,###and, she's,### i, i, i'm really, i'm really concerned about, you know,###she's just going *-1 to be, you know,","###speakerb94.###yeah,###you going,###speakera95.###you know, all of her dreams will be dispelled *-1.###speakerb96.###oh, yeah.###yeah,### if, if, if you've ever seen the program paper chase it's very much like that, except worse.###speakera97."
"899","24481:16","what they were going *-1 to do *t*-2 and say *t*-2",0.136333333333333,0.22654044829267,"and i knew exactly what they were going *-1 to do *t*-2 and say *t*-2.","###i worked at mcdonald's.###speakera155.###oh, and i tell you what,###i worked at mcdonald's as well,###and i, i can tell you one thing,###there are just some people that i, you know,###you just came to the point where i mean,###and oh, i eventually worked in a lab, in a la-, as a lab technician,###and i worked front desk.###and i mean, somebody could walk in the door,","###speakerb156.###yeah,###yeah###i was the same way too.###i'm not a people person.### i, i, i hate, um, *-1 having *-2 to play such a nice guy. you know, especially when it's all phony *t*-3. especially when you got some, uh, jerk coming in *t*-4.###speakera157.###yeah.###speakerb158.###speakera159."
"900","24499:78","why i'm going *-2 to enjoy the paralegal field a lot *t*-3",0.31625,0.434078859795935,"i'm, uh, i deal much better in research and books, and stuff like that which *t*-1 is why i'm going *-2 to enjoy the paralegal field a lot *t*-3.","###yeah.###speakerb158.###speakera159.###uh-huh.###speakerb160.###speakera161.###uh-huh.###speakerb162.###i,###it's just not for me.","###speakera163.###uh-huh.###speakerb164.###speakera165.###yeah,###that's good.###i was just wondering, um, * getting back to the school thing,### so, i, i almost wish that there was something...###speakera1.###well, i, i don't think that it's, it *exp*-1's wrong for a company to require drug testing for certain types of positions."
"901","24525:28","well, how do you, how do you feel *t*-1 about, uh, companies drug testing prior to *-2 hiring?",0.0176190476190476,0.0556690903378852,"well, how do you, how do you feel *t*-1 about, uh, companies drug testing prior to *-2 hiring?","###uh-huh.###speakerb4.###i definitely think 0 they should be tested *-1.###and i'm not, i'm not opposed to any testing.###i mean because i know 0 i certainly wouldn't want *-1 to, to, uh, you know, be endangered *-2 by somebody in a company that *t*-3 accidentally dropped something on me or, or you know, because he was on drugs while he was there.###speakera5.###yeah.###speakerb6.###uh...###speakera7.","###speakerb8.###oh, uh, i was tested *-1, uh, within my company.###i think 0 it's kind of a push * to, uh, weed out drugs in states### and, because i don't know of any other countries that *t*-1 are doing this###speakera9.###uh-huh.###speakerb10.###and i, i feel like it's really just within the united states.### it's, uh, it's okay.###i think 0 your record should stand for itself. that, you know, if you've been tested *-1 at other companies and you've always come up *-4 negative or whatever, then i don't see what the big deal is *t*-2 that they have *-3 to go to all the expense of *-6 testing you over and over and over *t*-5."
"902","24535:126","what the big deal is *t*-2 that they have *-3 to go to all the expense of *-6 testing you over and over and over *t*-5",0.0876666666666667,0.222999664965472,"i think 0 your record should stand for itself. that, you know, if you've been tested *-1 at other companies and you've always come up *-4 negative or whatever, then i don't see what the big deal is *t*-2 that they have *-3 to go to all the expense of *-6 testing you over and over and over *t*-5.","###well, how do you, how do you feel *t*-1 about, uh, companies drug testing prior to *-2 hiring?###speakerb8.###oh, uh, i was tested *-1, uh, within my company.###i think 0 it's kind of a push * to, uh, weed out drugs in states### and, because i don't know of any other countries that *t*-1 are doing this###speakera9.###uh-huh.###speakerb10.###and i, i feel like it's really just within the united states.### it's, uh, it's okay.","###speakera11.###uh-huh.###speakerb12.###and once you've established the fact that you're not a drug user and especially if your personality proves that you're not *?*. i think 0 they could, uh, save money by *-1 not doing that. you know, every time,###say if you change jobs you wouldn't have *-1 to do it if you'd just been tested *-2 at your other work place.###speakera13.###well, what about random testing, though.###speakerb14.###oh.###speakera15."
"903","24572:42","how'd, how did they, how do they pick their people *t*-1?",0.136111111111111,0.2556914245241,"how'd, how did they, how do they pick their people *t*-1?","###but then, you know, it's kind of like a, a lottery.###somebody in their lifetime may win millions of dollars where another person doesn't win anything, and tries and tries and tries *t*-1. you know.###speakera23.###yeah.###speakerb24.###speakera25.###well, i ha-, i know that, for instance, in the n c double a, they drug test###and it's not random.###speakerb26.###oh, i see.","###speakera27.###uh, well, i think 0 all college players have *-1 to do an initial drug test at a certain point prior to the season###speakerb28.###uh-huh.###speakera29.###and from that point on, uh, at, the n c double a does have something 0 * to do *t*-1 with it,###but it *ich*-2's almost discretionary on the coach's part of each in-, individu-, individual institution * to identify the ones that *t*-1 have the problem.###speakerb30.###oh, i see.###so, do you..."
"904","24617:9","and then how would you feel afterwards when you came up *-4 negative and, you know, your supervisor has accused you of *-1 using drugs *t*-2 *t*-3.",0.173157894736842,0.270904916316058,"and then how would you feel afterwards when you came up *-4 negative and, you know, your supervisor has accused you of *-1 using drugs *t*-2 *t*-3.","###right.###yeah,### it, it would almost be like a, a, uh...###speakera43.###it's an accusation,### and, and it's and it's based *-4 on, on a perception that someone has *t*-3 as how a drug user would behave *t*-2 when some drug users behave, uh, normal *t*-1, uh, you know.###speakerb44.###uh-huh.###speakera45.###speakerb46.","###speakera47.###right,###exactly.### i, i don't,### the, i think 0 almost the only way that drug testing can be done *-1 fairly *t*-2 is if it's across the board from, from the janitors to the executive management.###speakerb48.###right.###i agree with that. because i know personally myself, 0 i've been in the same job for three years,###it will be three years in august###and i've already been drug tested *-1 three times."
