"","workerid","proliferate.condition","order","response","slide_number_in_experiment","tgrep_id","catch_trials","subject_information.age","subject_information.asses","subject_information.comments","subject_information.education","subject_information.enjoyment","subject_information.fairprice","subject_information.gender","subject_information.language","system.Browser","system.OS","system.screenH","system.screenW","time_in_minutes","error","Sentence","HaveNeedTo","Finite","ModalPresent","QuestionType","DegreeQ","SubjectAuxInv","WhAll","MatrixNegPresent","EmbeddedNegPresent","QuantifiedSubject","QuantifiedPredicate","Wh","MatrixNegation","MatrixDoSupport","MatrixPred1","MatrixPred2","MatVerbPart","Modal","EmbeddedNegation","Verb1","Verb2","Verb3","DeterminerSubject","DeterminerNonSubject","FullWhPhrase","DeterminerSubjPresent","DeterminerNonSubjPresent","WhNode","WhParse","Question","SentenceParse","WhPhaseType","IdentityQ"
"352",24,"condition1","the-a-some-all","['the', True]",12,"37508:7","[]",65,"Yes","",3,1,1,"Female","english","Chrome","Windows",720,1280,45.2247166666667,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"353",24,"condition1","the-a-some-all","['all', False]",13,"61578:4","[]",65,"Yes","",3,1,1,"Female","english","Chrome","Windows",720,1280,45.2247166666667,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"354",24,"condition1","the-a-some-all","['all', True]",14,"60430:4","[]",65,"Yes","",3,1,1,"Female","english","Chrome","Windows",720,1280,45.2247166666667,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"355",24,"condition1","the-a-some-all","['the', True]",15,"130644:22","[]",65,"Yes","",3,1,1,"Female","english","Chrome","Windows",720,1280,45.2247166666667,NA,"oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","no","yes","no","root","no","yes","","","","","gone","where","","","","","","","","have","gone","","","","","no","",NA,"(WRB where)","oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","(TOP (SBARQ (INTJ (UH Oh)) (, ,) (EDITED (RM (-DFL- \[)) (X (XX g-)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WHADVP (WRB where)) (SBAR (-NONE- *ICH*-3))) (SQ (VBP have) (NP-SBJ (PRP I)) (VP (VBN gone) (ADVP-DIR (-NONE- *T*-1)))) (RS (-DFL- \])) (SBAR-3 (WHNP-2 (DT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (BES 's) (ADVP-LOC-PRD (RB anywhere))))) (. .) (-DFL- E_S)))","monomorphemic","no"
"356",24,"condition1","the-a-some-all","['some', True]",16,"40349:14","[]",65,"Yes","",3,1,1,"Female","english","Chrome","Windows",720,1280,45.2247166666667,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"357",24,"condition1","the-a-some-all","['some', False]",17,"118088:9","[]",65,"Yes","",3,1,1,"Female","english","Chrome","Windows",720,1280,45.2247166666667,NA,"uh, how do you feel about taxes *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","feel","","","","","no","no",NA,"(WRB how)","uh, how do you feel about taxes *t*-1?","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS taxes))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"358",29,"condition1","","['Elizabeth', 'Elizabeth']",1,"bot_check","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",29,"condition1","all-the-a-some","['the', False]",3,"example1","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",29,"condition1","all-the-a-some","['the', False]",3,"example1","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",29,"condition1","all-the-a-some","['the', False]",3,"example1","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",29,"condition1","all-the-a-some","['the', True]",3,"example1","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",29,"condition1","all-the-a-some","['the', True]",3,"example1","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",29,"condition1","all-the-a-some","['all', False]",3,"example1","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",29,"condition1","all-the-a-some","['some', False]",4,"example2","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",29,"condition1","all-the-a-some","['all', False]",5,"example1","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",29,"condition1","all-the-a-some","['a', False]",6,"example4","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",29,"condition1","all-the-a-some","['some', False]",8,"103191:13","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","no","","yes","root","no","yes","","","","","","who","","","","","","will","","knows","hold","as","the future","the future","","no","no",NA,"(WP who)","but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","(TOP (SBARQ (CC But) (, ,) (INTJ (UH uh)) (, ,) (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT the) (NN future)) (VP (MD will) (VP (VB hold) (NP (-NONE- *T*-2)) (. .) (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB as) (RB far)) (SBAR (IN as) (S (NP-SBJ (NN energy)) (VP (VBZ goes))))))))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"369",29,"condition1","all-the-a-some","['all', False]",9,"118088:9","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"uh, how do you feel about taxes *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","feel","","","","","no","no",NA,"(WRB how)","uh, how do you feel about taxes *t*-1?","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS taxes))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"370",29,"condition1","all-the-a-some","['the', False]",10,"61578:4","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"371",29,"condition1","all-the-a-some","['some', False]",11,"37508:7","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"372",29,"condition1","all-the-a-some","['a', False]",12,"60430:4","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"373",29,"condition1","all-the-a-some","['some', False]",13,"40349:14","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"374",29,"condition1","all-the-a-some","['the', False]",14,"102105:4","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"how do you usually find a, a new restaurant *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","usually","find","","a","","no","yes",NA,"(WRB How)","how do you usually find a, a new restaurant *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP do) (NP-SBJ (PRP you)) (ADVP-TMP (RB usually)) (VP (VB find) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ new) (NN restaurant)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"375",29,"condition1","all-the-a-some","['the', False]",15,"68569:4","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"where do you go *t*-1?","no","yes","no","root","no","yes","","","","","","where","","","","","","","","do","go","","","","","no","",NA,"(WRB Where)","where do you go *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB Where)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"376",29,"condition1","all-the-a-some","['the', False]",16,"51293:9","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"uh, who's the last one *t*-1.","no","yes","no","root","no","yes","","","","one","","who","","","","","","","","'s","last","","the last one","","","yes","",NA,"(WP who)","uh, who's the last one *t*-1.","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHNP-1 (WP who)) (SQ (BES 's) (NP-SBJ (DT the) (JJ last) (NN one)) (NP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)))","monomorphemic","no"
"377",29,"condition1","all-the-a-some","['the', False]",17,"130644:22","[]",33,"No","I didn't pick ""I was confused"", but I was a little confused at times.",3,2,1,"Female","English","Safari","Mac",800,1280,6.97245,NA,"oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","no","yes","no","root","no","yes","","","","","gone","where","","","","","","","","have","gone","","","","","no","",NA,"(WRB where)","oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","(TOP (SBARQ (INTJ (UH Oh)) (, ,) (EDITED (RM (-DFL- \[)) (X (XX g-)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WHADVP (WRB where)) (SBAR (-NONE- *ICH*-3))) (SQ (VBP have) (NP-SBJ (PRP I)) (VP (VBN gone) (ADVP-DIR (-NONE- *T*-1)))) (RS (-DFL- \])) (SBAR-3 (WHNP-2 (DT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (BES 's) (ADVP-LOC-PRD (RB anywhere))))) (. .) (-DFL- E_S)))","monomorphemic","no"
"378",13,"condition1","","['Susan', 'Susan']",1,"bot_check","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",13,"condition1","the-some-a-all","['the', False]",3,"example1","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",13,"condition1","the-some-a-all","['all', False]",3,"example1","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",13,"condition1","the-some-a-all","['some', False]",4,"example2","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",13,"condition1","the-some-a-all","['all', False]",5,"example1","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",13,"condition1","the-some-a-all","['the', False]",6,"example4","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",13,"condition1","the-some-a-all","['all', False]",8,"37508:7","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"385",13,"condition1","the-some-a-all","['some', False]",9,"103191:13","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","no","","yes","root","no","yes","","","","","","who","","","","","","will","","knows","hold","as","the future","the future","","no","no",NA,"(WP who)","but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","(TOP (SBARQ (CC But) (, ,) (INTJ (UH uh)) (, ,) (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT the) (NN future)) (VP (MD will) (VP (VB hold) (NP (-NONE- *T*-2)) (. .) (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB as) (RB far)) (SBAR (IN as) (S (NP-SBJ (NN energy)) (VP (VBZ goes))))))))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"386",13,"condition1","the-some-a-all","['all', False]",10,"118088:9","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"uh, how do you feel about taxes *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","feel","","","","","no","no",NA,"(WRB how)","uh, how do you feel about taxes *t*-1?","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS taxes))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"387",13,"condition1","the-some-a-all","['some', False]",11,"102105:4","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"how do you usually find a, a new restaurant *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","usually","find","","a","","no","yes",NA,"(WRB How)","how do you usually find a, a new restaurant *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP do) (NP-SBJ (PRP you)) (ADVP-TMP (RB usually)) (VP (VB find) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ new) (NN restaurant)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"388",13,"condition1","the-some-a-all","['some', False]",12,"130644:22","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","no","yes","no","root","no","yes","","","","","gone","where","","","","","","","","have","gone","","","","","no","",NA,"(WRB where)","oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","(TOP (SBARQ (INTJ (UH Oh)) (, ,) (EDITED (RM (-DFL- \[)) (X (XX g-)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WHADVP (WRB where)) (SBAR (-NONE- *ICH*-3))) (SQ (VBP have) (NP-SBJ (PRP I)) (VP (VBN gone) (ADVP-DIR (-NONE- *T*-1)))) (RS (-DFL- \])) (SBAR-3 (WHNP-2 (DT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (BES 's) (ADVP-LOC-PRD (RB anywhere))))) (. .) (-DFL- E_S)))","monomorphemic","no"
"389",13,"condition1","the-some-a-all","['the', False]",13,"40349:14","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"390",13,"condition1","the-some-a-all","['the', False]",14,"51293:9","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"uh, who's the last one *t*-1.","no","yes","no","root","no","yes","","","","one","","who","","","","","","","","'s","last","","the last one","","","yes","",NA,"(WP who)","uh, who's the last one *t*-1.","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHNP-1 (WP who)) (SQ (BES 's) (NP-SBJ (DT the) (JJ last) (NN one)) (NP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)))","monomorphemic","no"
"391",13,"condition1","the-some-a-all","['all', False]",15,"61578:4","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"392",13,"condition1","the-some-a-all","['a', True]",16,"60430:4","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"393",13,"condition1","the-some-a-all","['the', False]",17,"68569:4","[]",58,"Yes","",2,2,1,"Female","English","Chrome","Linux",765,353,6.28431666666667,NA,"where do you go *t*-1?","no","yes","no","root","no","yes","","","","","","where","","","","","","","","do","go","","","","","no","",NA,"(WRB Where)","where do you go *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB Where)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
